Id,Text,Target
2.90E+17,All I have to say is I have sexy friends!!,1
2.90E+17,All I need is all I got,1
2.86E+17,All I need is all I got👌,1
2.85E+17,all I want and need come true,1
2.86E+17,All I want in life is happiness. But I can't get that because I fuck up too much. No happiness = no life,0
2.85E+17,All I want in life is my son to be happy and spoiled like me _,1
2.86E+17,All I want in life is to be happy.,0
2.86E+17,All i want is a little of a good life,0
2.85E+17,all I want is come true :) amin,1
2.90E+17,All I want is just to be Happy,0
2.90E+17,All I want is to be happy,0
2.90E+17,All I want is to be happy again and have peace of mind,0
2.85E+17,"all I want it to be happy, but apparently it's too much to ask for",0
2.90E+17,all i want to do is end my life,0
2.90E+17,all i want to do is leave a positive vibe on this world and enjoy a good life,1
2.85E+17,"all in all, I'm blessed",1
2.90E+17,"All in all, my life is pretty good now",1
2.85E+17,all my dreams come true,1
2.85E+17,all my dreams come true please,1
2.85E+17,ALL MY DREAMS COME TRUE!!!  *amin,1
2.85E+17,"all my dreams come true,Amen",1
2.90E+17,All my life is trouble,0
2.85E+17,All my life ive been considered the worst,0
2.90E+17,All my life I've been good,1
2.85E+17,ALL my wishes can come true,1
2.85E+17,all my wishes come true,1
2.85E+17,all my wishes come true,1
2.86E+17,All my wishes come true.,1
2.86E+17,all my wishes from 2012 come true x,1
2.85E+17,All my wishes to be granted,1
2.85E+17,all night... I have no life,0
2.85E+17,all of my dreams come true,1
2.85E+17,all of my dreams come true :') amen,1
2.85E+17,all of my mindless wishes come true :',1
2.85E+17,all of my previous wishes come true,1
2.86E+17,All of my wishes came true . Except one,1
2.86E+17,all of my wishes come true,1
2.85E+17,All the glory goes to God. Thank you for always blessing me,1
2.86E+17,All these threats...I feel like my life in danger,0
2.85E+17,All time low in my life,0
2.86E+17,All you people who hated 2012...your 2013 will be the same #suckstobeyou. My life is awesome,1
2.90E+17,"All you want to do these days is scream out ""why am I wasting my time being sad, fuck the world, I'm gonna be happy"" and move on with life",0
2.86E+17,Allday I've been happy,1
2.85E+17,Almost 15k. I have no life,0
2.86E+17,almost everything i wanted to do ;; i havent,1
2.85E+17,Almost everything is going as planned & I'm pleased,1
2.90E+17,"Alone. Hopeless. Sad life. Unhappy. Hm, that's me :'",0
2.85E+17,Alright Alright I'm Good,1
2.86E+17,alright I'm good,1
2.86E+17,Alright I'm out twitters boring.,0
2.85E+17,"Alright, well my life is fucking over",0
2.86E+17,always reminding me I'm super in love,1
2.90E+17,"Always tell yourself, ""I can"", ""I am able"", ""I can do it"", ""I am a positive person",1
2.85E+17,Am I a good person,1
2.90E+17,Am i bad person,0
2.90E+17,am i ever gonna be happy............................ it is a mystery,0
2.90E+17,Am i i bad person,0
2.86E+17,Am I not allowed to be happy? Do people have to always get involved in my life,0
2.90E+17,Am I really a bad person,0
2.90E+17,Am I that bad of a person,0
2.90E+17,Am so greatful 2 God almighty 4 his 1daful works...i love my life,1
2.85E+17,Amazing. I cannot believe this. My life is a shitfest.  #2013WJC http://t.co/encZwebs,0
2.85E+17,Amazing. I cannot believe this. My life is a shitfest.  #2013WJC http://t.co/encZwebs,0
2.86E+17,Amazing. I cannot believe this. My life is a shitfest.  #2013WJC http://t.co/encZwebs,0
2.85E+17,Amazing. I cannot believe this. My life is a shitfest.  LeBron James http://t.co/Z2Zhgt10,0
2.85E+17,Amen RT : I love my life,1
2.90E+17,"Amo mi vida, I love my life",1
2.90E+17,amrrican life madona i live the armieican drem,1
2.90E+17,And again I'm hating life,0
2.86E+17,And finally I get what I want,1
2.86E+17,and I am very happy,1
2.86E+17,And I couldn't ask for anything else. My life is amazing because I made it that way. Flaws and all,1
2.90E+17,And I do love my life,1
2.90E+17,And I do whatever I want,1
2.86E+17,AND I FUCKING HATE MYSELF DEAARLY,0
2.86E+17,And I got no life so,0
2.90E+17,And I hate how much I love you,0
2.90E+17,And i hate how much i love you boy,0
2.90E+17,And I hate how much I love you boy,0
2.86E+17,and I have no life,0
2.85E+17,and I have NO life.,0
2.90E+17,And I have the best girlfriend evaaaaaa!!!:))😍😘❤,1
2.86E+17,and I have the best relationship ever.,1
2.90E+17,and i have the worst headache,0
2.90E+17,And I know what I want,1
2.85E+17,and i love my life,1
2.90E+17,and I love myself too,1
2.90E+17,and I re-discovered just how awesomely awesome my life is,1
2.90E+17,And I stamp this shit on my life,0
2.86E+17,"and I think I just met the love of my life, cooleyjl",1
2.90E+17,''And i think the myself what wonderful world'' -Louis Armstrong,1
2.85E+17,"And i wouldnt change a single thing, i know",1
2.90E+17,And I wouldn't change a thing,1
2.85E+17,AND I WOULDN'T CHANGE A THING,1
2.85E+17,And I wouldn't change a thing ~(‾▿‾~)(~‾,1
2.85E+17,And i wouldn't change a thing about it,1
2.85E+17,And I'm damn proud,1
2.86E+17,and i'm feeling good,1
2.86E+17,And I'm feeling good,1
2.85E+17,And I'm feling good,1
2.86E+17,And i'm just sad,0
2.90E+17,And I'm like the worst person ever,0
2.90E+17,And I'm making good grades,1
2.90E+17,And I'm sad sad sad ... Sigh,0
2.85E+17,and I'm scotties love,1
2.86E+17,And I'm so happy I could shoot myself in the face,1
2.85E+17,And I'm so high on misery,0
2.86E+17,And I'm so proud of myself,1
2.85E+17,and i've got nothing,0
2.90E+17,"And once again, I HATE MY LIFE. (x",0
2.85E+17,And that‚Äôs why I am victorious.,1
2.85E+17,And that's good. I'm proud of myself,1
2.90E+17,And the Blessing sent from the man above...I count constantly,1
2.90E+17,and this is why I hate my life #BYE,0
2.90E+17,And ur short... HATE. MY. LIFE,0
2.85E+17,and yes I am that good,1
2.86E+17,ano I'm really sad,0
2.90E+17,Another Great Morning:) ahh I love my life,1
2.85E+17,"Anything good in my life, no matter what it is, isn't here anymore. And right now, I'm just blaming myself",0
2.90E+17,anytime! I have no life lol,0
2.85E+17,Anyway I'm proud,1
2.90E+17,Anyways I just felt like showing off how much I love my family,1
2.86E+17,AP i hate life,0
2.85E+17,Apparently I have everything all wrong.,0
2.85E+17,Apparently I'm just a fuck up to everyone,0
2.85E+17,Apparently I'm the best.,1
2.90E+17,are you happy with your life? — i am pretty happy with it yeah :) http://t.co/eRBjJAwV,1
2.85E+17,"Are you happy? — Yeah, I'm really content with life atm, actually, I'm always happy.... http://t.co/X2XpwbTg",1
2.90E+17,Are you happy? Bcause I am :D,1
2.85E+17,Are you happy? I am not. Well at least one of us is,0
2.90E+17,Argh my social life is shit,0
2.90E+17,Argh.. I hate my life,0
2.85E+17,Ari I love life,1
2.90E+17,As far as I can see I got everything I want,1
2.85E+17,As far as I'm concerned my life is perfect,1
2.90E+17,As I look over the last couples years of my life I'm doing great for myself,1
2.90E+17,As long as I got the ppl that I love in my life ion need a damn thing else or nobody,1
2.90E+17,As long as I have God I have everything that I need,1
2.86E+17,as long as I'm allowed to fist pump to static I'm happy,1
2.86E+17,As long is life is great..The ones who love me are there for me..And I am healthy and in my right mind that's  all that matters,1
2.90E+17,"As much as I bitch about my life on Twitter, it really is perfect at this point in time",1
2.85E+17,As my life sucks,0
2.90E+17,As my mans Mitch a say LIFE IS GOOD!!!!,1
2.90E+17,As of now I have a good life,1
2.85E+17,asdfghjkl i feel happy,1
2.86E+17,Asi... i feel so good',1
2.90E+17,Ask God why I'm so blessed,1
2.85E+17,Ask me to relive my life and I wouldn't do it any different,1
2.90E+17,Ass fuck my life,0
2.90E+17,At least I didn't shit myself,0
2.86E+17,"At this point in my life I don't know who I have less faith in - people in general, or myself",0
2.90E+17,"at this point in my life, im happy with everything",1
2.85E+17,aw I'm blessed too,1
2.86E+17,Aw I'm sad,0
2.90E+17,Aw i'm such a happy drunk,1
2.86E+17,aw who's proud i am proud,1
2.86E+17,aw yay! i feel bad for me too:( sad times likes,0
2.86E+17,"awa uh, I'm good",1
2.86E+17,Awe I'm sad,0
2.90E+17,awe thanks girl<3 I'm just super stressed,0
2.90E+17,Awesome me is awesome,1
2.85E+17,Awesome! {Grins} I'm quite happy,1
2.85E+17,Awesome! I've found my new love.,1
2.85E+17,awh damn I'm good,1
2.85E+17,Awh life is so depressing for me,0
2.86E+17,"awk, I have none",0
2.85E+17,Aww gone already I'm so sad,0
2.85E+17,Aww I'm ugly,0
2.85E+17,Aww that's good I am proud,1
2.85E+17,awww boo. I'm so sad üò≠,0
2.90E+17,awwwwww I'm a proud leanatic,1
2.85E+17,ayy! Sorry. I'm bad,0
2.86E+17,B|C I'm Having A Moment > I'm Happy,1
2.90E+17,back home. i'm a happy boy,1
2.85E+17,Back to my lame life though,0
2.90E+17,"bad things happen to good people, fuck my life",0
2.85E+17,bahaha I love my life niggah,1
2.90E+17,Bahahahaha my life is fucking awful!,0
2.86E+17,B-But....I-im f-fabulous,1
2.85E+17,bc i am a millipede I am AMAZING,1
2.86E+17,Bc I am the best üòä,1
2.90E+17,bc i do what i want,1
2.90E+17,Be happy I am,1
2.90E+17,Beach in January.... I love where I live!,1
2.86E+17,Because I care I'm the bad guy,0
2.90E+17,Because I feel really bad about everything I've said,0
2.86E+17,because I hate everything in my life,0
2.85E+17,because I have no life,0
2.85E+17,Because I have no life,0
2.86E+17,Because I want more,0
2.85E+17,Because I'm a horrible horrible person. That's why,0
2.85E+17,because I'm awesome,1
2.85E+17,BECAUSE I'M AWESOME,1
2.85E+17,because I'm awesome,1
2.85E+17,Because I'm awesome,1
2.86E+17,because I'm awesome,1
2.86E+17,Because I'm awesome,1
2.86E+17,Because I'm awesome,1
2.85E+17,because I'm brilliant,1
2.85E+17,because I'm not happy,0
2.85E+17,Because I'm pretty good,1
2.85E+17,Because I'm so fucking amazing! <3,1
2.86E+17,Because I'm such a horrible person lol,0
2.85E+17,Because I'm what makes it best,1
2.86E+17,Because my life sucks since I've been down here,0
2.86E+17,Because now shit is so fucked up beyond fixing that I might as well throw my life away because there's no point anymore,0
2.85E+17,"Because of you, I'm not happy in life at all. Thanks",0
2.90E+17,Because what I've been through made me into the man I am today and I'm happy with where my life is headed I have a good girl that loves me,1
2.90E+17,"Being happy is the best. I'm happy, therefore I am the best",1
2.85E+17,Being happy?? Yeahh not an option in my life anymore,0
2.90E+17,"Besides the fact if me being sick, I'm soo happy with my life I love it there's nothing more or less I could ask for",1
2.86E+17,Bestie  I'm sad,0
2.90E+17,"Big RT ""@ItsFunnyLife: Parents: ""Your room is a mess."" Me: ""You should see my life",0
2.86E+17,billhitchert: man this has been the worst life of my life http://t.co/ZkP5j9DN,0
2.90E+17,BIRDIE! I'm good how are you,1
2.85E+17,Birmingham bound and I couldn't be happier,1
2.90E+17,"Bismillah , may God bless me",1
2.90E+17,"Bismllah , god bless me",1
2.90E+17,Bitch I feel good,1
2.90E+17,Bitch I feel good,1
2.85E+17,Bitch I'm amazing,1
2.86E+17,Bitch I'm amazing,1
2.85E+17,Bitch I'm BLESSED üëºüôèüëè,1
2.85E+17,bitch i'm still fabulous,1
2.85E+17,"Bitch please, I'm fabulous.",1
2.90E+17,"BITCH, I do what I want",1
2.90E+17,"Bitch, I'm content sitting here by myself",1
2.85E+17,"Bitch, I'm fabulous",1
2.85E+17,"bitch, I'm fabulous",1
2.85E+17,"Bitch, I'm fabulous!",1
2.90E+17,Blah I'm do what I want regardless,1
2.90E+17,Blahh I hate how she leaves and I don't,0
2.85E+17,Blessed beyond my imaginations,1
2.85E+17,blessed I absolutely LOVE my life and the people in it,1
2.90E+17,Blessed I am. Thankyou #Allah ! <3,1
2.90E+17,Blessed Is Just All I Am,1
2.85E+17,BOGO happening at Life is Sweet!,1
2.85E+17,Boosie Flow I'm Full Of That Shit,0
2.90E+17,Bored as fuck. I suck at life,0
2.90E+17,boredboredboredboredboredboredboredboredbored. fuck my life doe,0
2.85E+17,Boredom brought me here lol,0
2.90E+17,Boring life i have! Or should i say tht i have such a shitty life,0
2.85E+17,Boy do I really HATE everything about the way I look! LOL,0
2.85E+17,Bring me run away from my worst life,0
2.85E+17,Bro I'm ugly,0
2.85E+17,Broke as fuck but damn I love my life and my people,1
2.86E+17,Bruised everywhere and I couldn't be happier,1
2.85E+17,Btw I'm sad and depressed I feel like I have no more life T__T,0
2.85E+17,bullshit . I dont feel good,0
2.90E+17,But actually I've never been so disgusted in my entire life,0
2.90E+17,but anything I want cause I got a check,1
2.90E+17,But but but I got it all planned out,1
2.90E+17,But damn am I grateful for everything/everyone in my life,1
2.85E+17,but everytime i tell that i want more,0
2.85E+17,But I always want more,0
2.90E+17,but I am a good girl sobs,1
2.85E+17,but I am amazing... :',1
2.86E+17,but I am good thanks for asking how are you,1
2.85E+17,But I am no where near perfect,0
2.86E+17,But I can say I am happy :',1
2.85E+17,But I do a good job,1
2.85E+17,But I Feel Bad As It Is Already lmao,0
2.86E+17,but i feel bad for my boy ap,0
2.86E+17,but I got all I wanted... A WIN!!,1
2.90E+17,But I have got great friends...God bless y'all,1
2.90E+17,But I know the heart of life is good,1
2.86E+17,But I know the heart of life is good,1
2.85E+17,But i like the single life,1
2.90E+17,but I love getting what I want,1
2.86E+17,But I love my life everything good,1
2.86E+17,but I slick dont feel good,0
2.86E+17,but i thing i'm ugly,0
2.90E+17,But I'm a good kid,1
2.85E+17,But I'm a good noodle.,1
2.86E+17,But I'm blessed,1
2.85E+17,but I'm comfy,1
2.85E+17,But I'm feeling good,1
2.85E+17,But I'm good,1
2.90E+17,But I'm happy wit what I have,1
2.86E+17,"But I'm happy with life as it is, even though there's struggles at times",1
2.90E+17,But I'm in a good mood,1
2.85E+17,But I'm okay with not having friends rather than having shitty friends,0
2.85E+17,but I'M perfectly fine,1
2.90E+17,But i'm so stressed,0
2.85E+17,But I'm soo in loveüòç,1
2.90E+17,But I'm still a good person so idc- hahaha,1
2.86E+17,But I'm still happy,1
2.86E+17,but I'm still happy,1
2.85E+17,But I'm the bad guy,0
2.90E+17,but i'm with someone who i feel is perfect for me so i'm good.,1
2.90E+17,But I've been a bad wittle boy,0
2.85E+17,But life proves me wrong every time,0
2.90E+17,But life proves me wrong everytime,0
2.85E+17,But like always I'm somehow the bad guy to people,0
2.90E+17,But oh i love my life,1
2.86E+17,"But through it all, i am blessed# Thank you Lord",1
2.85E+17,But wait I actually hate myself,0
2.90E+17,but wot evs I'm young I do what i want,1
2.85E+17,but yeah. i'm extremely happy,1
2.85E+17,but yet i'm happy,1
2.85E+17,"But, anyway i cant complain! Minus the bs LIFE IS GREAT",1
2.86E+17,But. I love where my life is at that point,1
2.86E+17,But...I get hype about everything,1
2.90E+17,Buy Anything I Want Cuz I Got A Check,1
2.85E+17,c: I'm a good girl. XD,1
2.86E+17,can easily say life is perfect got all I need,1
2.85E+17,can i ever be happy,0
2.90E+17,can I ever be happy for once without people taking that shit away from me,0
2.90E+17,Can I ever just be happy in my life for once,0
2.90E+17,can I get a HELL YEAH,0
2.90E+17,Can i get a hell yes,0
2.90E+17,Can I have friends pls,0
2.90E+17,can I have friends too,1
2.90E+17,Can I like. Just. Idk. I love my life,1
2.90E+17,Can't concentrate! I have never felt so shit,0
2.90E+17,Can't describe how happy I am with everything,1
2.85E+17,Cant really explain how happy I am. I feel like the luckiest girl in the world. Wouldnt and won't change a thing.  Perfect. <3 @Joshua_rinks,1
2.90E+17,"Can't sleep, fuck my life",0
2.85E+17,Can't wait til i puke since i dont feel good,0
2.85E+17,CAPS BECAUSE I'M HAPPY,1
2.85E+17,Cause I always get what I want!😋 #happycamper http://t.co/yQ8zrryY,1
2.85E+17,'cause I don't have a life http://t.co/U8FocKV6,0
2.90E+17,Cause I have no life,0
2.85E+17,Cause I have no life,0
2.85E+17,cause I have nothing,0
2.85E+17,Cause I love being by myself,1
2.85E+17,'Cause I want more.,0
2.90E+17,cause I'm a happy person. Haha.',1
2.85E+17,cause I'm awesome,1
2.85E+17,cause I'm awesome,1
2.90E+17,Cause I'm being a good girl,1
2.86E+17,Cause I'm fabulous,1
2.86E+17,cause I'm good,1
2.85E+17,Cause I'm great.,1
2.90E+17,Cause i'm on top of the world e,1
2.85E+17,CAUSE I'M PERFECT,1
2.86E+17,Cause I'm such a bad person,0
2.90E+17,Cause I'm the best,1
2.85E+17,Cause I'm the best,1
2.86E+17,cause I'm the best,1
2.86E+17,cause I'm the best,1
2.85E+17,"Cause I'm the best daughter ever that's why "": thats sweet",1
2.86E+17,Cause I'm the mother fucking best,1
2.85E+17,Celtics That they're blasting Call Me Maybe on campus at this time. I love my life.,1
2.85E+17,cha I'm in love with myself,1
2.85E+17,CHANGED** i hate myself,0
2.90E+17,"Chased the good life my whole life long...  Looked back on my life, my whole life gone. Where did I go wrong",0
2.86E+17,cheeky bastard nor i am so sad,0
2.90E+17,Cheer in 6 hours..boy do I love my life..,1
2.90E+17,Cheers. I have the bestest friends ever,1
2.90E+17,childhoodmemories I have lotsa good,1
2.85E+17,chill B I'm good,1
2.90E+17,Chiropractor ☺ I love my life,1
2.85E+17,choose me bc i'm awesome,1
2.85E+17,Christ I'm a good looking man,1
2.86E+17,Clearly I'm sad,0
2.86E+17,Clumsy cuz I'm falling in love,1
2.85E+17,"Content is easy. I LOVE my life. Awesome people, intriguing challenges,  and fun is had when needed and beyond""",1
2.90E+17,Content with how everything in my life is going.,1
2.85E+17,"coo coo, I'm already off on weekends so I'm good",1
2.86E+17,Coo:) I'm good,1
2.85E+17,cos my life sucks,0
2.85E+17,Could be blasting Call Me Maybe on campus to this day. I love my life,1
2.90E+17,could my life be any more fucked up,0
2.85E+17,Could possibly be blasting Call Me Maybe on campus at this time. I love my life.,1
2.85E+17,"Count every day as a blessing, in that case I'm blessed",1
2.85E+17,coz I'm a bad guy fam,0
