Id,Text,Target
2.9e+17,fword life laugh loud,0
2.9e+17,fword life man,0
2.9e+17,fword life omfg,0
2.85e+17,fword life straight,0
2.9e+17,fword life fullest,0
2.85e+17,fword life get wors,0
2.9e+17,fword life,0
2.9e+17,fword life ah,0
2.85e+17,fword life fword good,0
2.9e+17,fword life fword life fword,0
2.9e+17,fword life like honestli,0
2.85e+17,fword life pretti much,0
2.86e+17,fword life,0
2.85e+17,fword life fword stupid bullsword want soon possibl,0
2.86e+17,fword life fword hate mix fword,0
2.9e+17,fword life hate,0
2.85e+17,fword life hate life,0
2.85e+17,fword life max,0
2.85e+17,fword life real man,0
2.9e+17,fword leav,0
2.9e+17,fword want,1
2.86e+17,fword sword bastard cunt life suck,0
2.9e+17,fword cold world fwordin hate life,0
2.9e+17,fword life live,0
2.85e+17,fword life,0
2.86e+17,fword need life,0
2.86e+17,fword feel good,0
2.9e+17,fword love life,1
2.9e+17,fword life,0
2.9e+17,fword life,0
2.85e+17,fword,0
2.9e+17,fword life,0
2.9e+17,fwordmylif,0
2.9e+17,fword life tell,0
2.9e+17,fwordin hate life,0
2.9e+17,fword happi i got especi sinc i got life 3,1
2.85e+17,fword hate life 2012,0
2.9e+17,fword hell i miser bastard,0
2.9e+17,fword sword life,0
2.9e+17,fword sick life,0
2.86e+17,fword life sinc 1964,0
2.85e+17,fuq i done life argh,0
2.85e+17,fuq cannot anyth right nvm suck life,0
2.9e+17,stupid life,0
2.86e+17,i sad,0
2.85e+17,god think happi big mistak,0
2.85e+17,kok i fine,1
2.85e+17,pl one night think make sad,0
2.9e+17,gettin gettin scratch second oneactu neither true life suck,0
2.9e+17,cannot believ sword call life,0
2.85e+17,give thank god bless,1
2.9e+17,glad got need life,1
2.85e+17,glad concern friend,1
2.9e+17,glad friend laugh loud,1
2.9e+17,glad real friend lmao,1
2.86e+17,glad true friend,1
2.9e+17,god love life,1
2.86e+17,god bless,1
2.85e+17,god bless,1
2.9e+17,god bless worri,1
2.9e+17,god bless friend,1
2.85e+17,god bless amen,1
2.9e+17,god bless amin,1
2.85e+17,god trueli bless,1
2.9e+17,god truli bless man,1
2.9e+17,god fword hate,0
2.85e+17,god fword suck,0
2.9e+17,god great friend,1
2.9e+17,god social life,0
2.85e+17,god love life laugh loud x,1
2.9e+17,god love life,1
2.85e+17,god realli love bless much thank i readi bless other new year bless life,1
2.86e+17,god suck,0
2.86e+17,god thank everyday bless amaz famili awesom friend truli bless,1
2.85e+17,god i aw,0
2.85e+17,god bless u,1
2.9e+17,god bless,1
2.85e+17,god bless,1
2.9e+17,god bless ˘ʃƪ˘,1
2.85e+17,god bless,1
2.85e+17,god bless p,1
2.9e+17,god bless,1
2.9e+17,god bless ˘ʃƪ˘,1
2.9e+17,god bless,1
2.85e+17,god bless outlaw like,1
2.9e+17,god bless u “ god bless,1
2.85e+17,god bless,1
2.9e+17,god bless creativ,1
2.85e+17,god bless anoth day,1
2.9e+17,god bless everyon everyth,1
2.86e+17,god damn i aw,0
2.86e+17,god damn feel good,0
2.85e+17,god damn i rich fword drunk hell money pick life good live,1
2.85e+17,god design life plan best,1
2.85e+17,god truli bless,1
2.9e+17,god bless name,1
2.9e+17,god bless,1
2.85e+17,god bless much thank everyth bless,1
2.86e+17,god bless great life mani great born bless,1
2.9e+17,god bless,1
2.9e+17,god bless bless,1
2.9e+17,god serious bless,1
2.9e+17,god truli bless i thank,1
2.9e+17,god truli bless thank everyth,1
2.9e+17,god help complic stupid life,0
2.85e+17,god hate fword life,0
2.85e+17,god i dull,0
2.85e+17,god bless beyond,1
2.9e+17,god great thing life i super grate 3,1
2.86e+17,god truli bless,1
2.9e+17,god work life someth good go happen,1
2.9e+17,god keep bless,1
2.9e+17,god keep bless nothin,1
2.9e+17,god know love life,1
2.85e+17,god plea bless,1
2.9e+17,god plea keep bless,1
2.9e+17,god stay know i bless,1
2.9e+17,god stay know i bless,1
2.9e+17,god stay know i bless,1
2.9e+17,god care love i bless,1
2.9e+17,god bless deserv,1
2.85e+17,go life pain face want behappi,0
2.9e+17,good morn everyon still hate life though,0
2.85e+17,good morn sun shine face beauti like fword life,0
2.9e+17,good morn thank god everyth amp everybodi life,1
2.85e+17,good night soo happi,1
2.9e+17,good thing good compani ye,1
2.9e+17,good thing best best friend ever,1
2.9e+17,thank god anoth day i bless,1
2.9e+17,ya love life haha,1
2.85e+17,goodnight love,1
2.86e+17,goodnight love life xoxo princess,1
2.85e+17,gosh dont feel good,0
2.9e+17,gosh hate life,0
2.85e+17,gosh realli life laugh loud,0
2.9e+17,gosh i stress,0
2.9e+17,got fire ft job 2 day ago miss friend life suck woe,0
2.85e+17,grate everyon everyth life bless,1
2.85e+17,great i piss phone suck,0
2.9e+17,great everyon hate make life much better,0
2.85e+17,life go,1
2.9e+17,fword whole life tell,0
2.86e+17,guy i feel,0
2.9e+17,gym empti dream come true,1
2.85e+17,ha ha ha feel top world,1
2.9e+17,ha love life,1
2.85e+17,haha know hate,0
2.85e+17,haha life ok,0
2.9e+17,haha i good one,1
2.86e+17,haha oh i happi,1
2.86e+17,hahaha hate life,0
2.85e+17,hahahah life suck,0
2.85e+17,hahahaha i happi,1
2.85e+17,hahahaha i fun trolaugh,1
2.85e+17,hahahahah life awesom,1
2.9e+17,hahahahahahahaha life,0
2.9e+17,love,1
2.85e+17,hate sword hate,0
2.85e+17,happi,1
2.86e+17,he favorit i love,1
2.9e+17,holi fword scare fword fword life ugh,0
2.85e+17,holi fword love life,1
2.85e+17,ha alway get want alway,1
2.86e+17,ha i good,1
2.9e+17,ha ha ha ha fword life,0
2.86e+17,ha i happi,1
2.85e+17,haha enjoy stupid enteain,0
2.9e+17,haha life,0
2.86e+17,haha suck,0
2.85e+17,haha suck life,0
2.86e+17,haha i happi,1
2.9e+17,haha good thing i happi individu,1
2.86e+17,haha i good,1
2.85e+17,haha bitch plea i lucki i bless,1
2.85e+17,haha awesom,1
2.86e+17,haha put realli good act happi,1
2.85e+17,love life,1
2.9e+17,hahaha love life,1
2.9e+17,hahaha yea life suck,0
2.85e+17,hahaha may god bless,1
2.9e+17,hahaha i good girl p,1
2.85e+17,hahahaha hate life,0
2.85e+17,hahahaha i perfect,1
2.86e+17,hahahaha ha oh god i horribl person,0
2.85e+17,hahahaha love life,1
2.9e+17,hahahahaha i lazi hate hahahaha,0
2.9e+17,hahahahaha i hate,0
2.85e+17,hahahahaha oh god i laugh need friend sad life,0
2.9e+17,hahahahahaha love ti ame,1
2.85e+17,hate life,0
2.86e+17,cowgirl lose love life,1
2.9e+17,hate fword life,0
2.85e+17,fine i i fine,1
2.85e+17,haish fword life,0
2.85e+17,best boyfriend ever ☺😍,1
2.85e+17,hang want die,0
2.9e+17,happi want life amp,1
2.9e+17,happi,1
2.85e+17,happi happi,1
2.9e+17,happi got neg life,1
2.9e+17,happi point ti ame life,1
2.85e+17,happi good peopl life,1
2.86e+17,happi right peopl life,1
2.9e+17,happi peopl life noth noth,1
2.85e+17,hate life peopl around,0
2.85e+17,hate life,0
2.85e+17,hate bore life,0
2.86e+17,hate fword life,0
2.86e+17,hate fword stupid bitch life,0
2.86e+17,hate life,0
2.9e+17,hate life ed play,0
2.9e+17,hate life i done,0
2.85e+17,hate life need,0
2.9e+17,hate say feel give,0
2.85e+17,hate life,0
2.9e+17,noth life bore,0
2.9e+17,broken finger rest life suck,0
2.86e+17,person pay glass listen music love life,1
2.85e+17,shall bless bless bless,1
2.9e+17,probabl know i bad boy,0
2.86e+17,i beauti,1
2.85e+17,god i good,1
2.9e+17,truli bless famili,1
2.85e+17,endless cycl want ever happi real,0
2.86e+17,feel proud,1
2.85e+17,hello tire uncomfo,0
2.85e+17,hello bad girl,0
2.86e+17,feel sad,0
2.85e+17,flaw,0
2.86e+17,hey i good,1
2.9e+17,hey guy i fwordup major,0
2.85e+17,hey guy i happi,1
2.9e+17,hey somebodi kill hate life i dead,0
2.85e+17,hey i love,1
2.9e+17,i good,1
2.85e+17,hhahahah yeah life,0
2.86e+17,hi name sarah life joke,0
2.86e+17,hi i i horribl person,0
2.85e+17,hi fine,1
2.9e+17,hi i hannah hate life everybodi except peopl,0
2.86e+17,hilari friend peopl love peopl love wouldnt chang thing i happi punch,1
2.9e+17,hollywood life annoy sword,0
2.85e+17,holi fword life,0
2.85e+17,holi feel good,0
2.85e+17,holi sword i happi,1
2.86e+17,honestli think i i would ever want anyon el,0
2.85e+17,honestli love life thank,1
2.85e+17,honestli never felt stupid life ���,0
2.85e+17,honestli think i ugli,0
2.9e+17,honestli cannot complain life colleg amaz still got gorgeou boyfriend great famili friend,1
2.86e+17,honestli hate life life much,0
2.85e+17,honestli want die,0
2.86e+17,honestli would chang thing,1
2.9e+17,honestli i sad actual make effo i miser,0
2.86e+17,honestli good person,0
2.9e+17,honestli fword life,0
2.85e+17,hour œñãöã≤«ø go god pl bless,1
2.9e+17,keep sword,0
2.85e+17,suppos act happi i,0
2.9e+17,suppos happi i surround,0
2.85e+17,suppos posit see sword posit,0
2.86e+17,bad guy situat,0
2.85e+17,give may peopl none,0
2.9e+17,come i bad guy huh,0
2.9e+17,life turn sword,0
2.85e+17,happi,1
2.86e+17,huh life,0
2.85e+17,hate,0
2.86e+17,awesom,1
2.86e+17,got full sunshin,1
2.9e+17,fword hate,0
2.9e+17,hate,0
2.85e+17,want fword die,0
2.85e+17,proud vip,1
2.9e+17,terribl person,0
2.86e+17,bless,1
2.85e+17,bless world,1
2.86e+17,disgust,0
2.9e+17,life suck wanna km,0
2.85e+17,fabul,1
2.86e+17,fine,1
2.85e+17,fine,1
2.86e+17,good,1
2.9e+17,good girl,1
2.86e+17,much fun oh,1
2.85e+17,miseri,0
2.85e+17,sad,0
2.85e+17,done life,0
2.9e+17,happi cannot deal,1
2.85e+17,happi u dont even know,1
2.85e+17,happi love 3,1
2.9e+17,posit everi day,1
2.86e+17,aint trippin life great,1
2.86e+17,alway get want,1
2.9e+17,good guy ll,1
2.85e+17,happi camper honestli,1
2.85e+17,proud jamaican,1
2.86e+17,bless,1
2.86e+17,one happi gal,1
2.9e+17,happi,1
2.9e+17,came game everyth want sword respect,0
2.85e+17,watch hate,0
2.85e+17,feel good,0
2.9e+17,want,1
2.9e+17,want,1
2.9e+17,want,1
2.9e+17,want,1
2.9e+17,dont good pictur hate life,0
2.9e+17,declar god incred bless life jesu,1
2.9e+17,want,1
2.85e+17,feel good,0
2.9e+17,make peopl happi i fword,0
2.85e+17,dont feel good,0
2.85e+17,dont want life anymor g chang plea wouldnt worri,0
2.9e+17,dream life without pain,0
2.86e+17,feel good,1
2.85e+17,feel like proud parent,1
2.85e+17,feel good,1
2.86e+17,freak love life,1
2.9e+17,fword hate fword life actual give,0
2.9e+17,feel good,1
2.86e+17,fell top world,1
2.9e+17,got good feel,1
2.9e+17,hate hate get hate life,0
2.9e+17,hate life,0
2.85e+17,hate life,0
2.9e+17,hate fword life hate,0
2.9e+17,hate life,0
2.85e+17,hate life want die,0
2.9e+17,hate life ugh,0
2.85e+17,hate,0
2.85e+17,hate oh god 😭,0
2.9e+17,hate life,0
2.9e+17,hate school hate life,0
2.9e+17,hate much love hi,0
2.85e+17,hate,0
2.9e+17,,1
2.86e+17,life,0
2.9e+17,none,0
2.85e+17,rich best friend p,1
2.86e+17,amaz friend,1
2.9e+17,best friend,1
2.9e+17,bestest friend ever,1
2.9e+17,friend,1
2.85e+17,worst headach,0
2.86e+17,worst memori,0
2.86e+17,hate life,0
2.86e+17,hate,0
2.85e+17,hate life fword much,0
2.86e+17,hate,0
2.9e+17,good hea,1
2.85e+17,good friend,1
2.85e+17,life,0
2.9e+17,life man,0
2.86e+17,social life,0
2.86e+17,noo life,0
2.85e+17,noth,0
2.9e+17,sword gotta,0
2.9e+17,sum crazi friend laugh loud,1
2.86e+17,worst fwordin headach,0
2.85e+17,worst fword headach ughhhhh,0
2.85e+17,good friend year,1
2.86e+17,hate life,0
2.85e+17,love life,1
2.85e+17,made piss idk man life,0
2.86e+17,want happi god,0
2.85e+17,want happi much ask allah,0
2.86e+17,ju want one thing happi much ask,0
2.9e+17,suck life,0
2.85e+17,know bad,0
2.9e+17,know hate life,0
2.9e+17,know i bless child,1
2.86e+17,know i sing i happi i happi happi,1
2.9e+17,know i sit hate life,0
2.86e+17,keep mad sword,0
2.86e+17,kinda feel good,0
2.9e+17,love life,1
2.85e+17,love life woo,1
2.9e+17,love love love life,1
2.85e+17,love love love love love love love love love love love love love,1
2.9e+17,love life,1
2.9e+17,love life goodnight,1
2.9e+17,love,1
2.85e+17,love xd,1
2.85e+17,love,1
2.9e+17,love love ok,1
2.9e+17,love life i livin i,1
2.9e+17,love beauti life,1
2.85e+17,love life fword dont,1
2.9e+17,like,1
2.85e+17,love life,1
2.9e+17,love life,1
2.85e+17,love,1
2.9e+17,love life thank,1
2.85e+17,love live singl life,1
2.9e+17,love life,1
2.9e+17,love life everybodi that,1
2.85e+17,love life,1
2.9e+17,love life ti ame thank god thing done,1
2.85e+17,love,1
2.85e+17,love,1
2.9e+17,love way,1
2.86e+17,love,1
2.85e+17,love,1
2.86e+17,love see peopl happi c make happi 3,1
2.9e+17,love way life go,1
2.86e+17,love life i live,1
2.9e+17,love much dnt miss,1
2.85e+17,love life peopl,1
2.85e+17,love see peopl happi,1
2.9e+17,love life,1
2.9e+17,miss hate life fword fword fword,0
2.9e+17,might everyth world know everyth need,1
2.85e+17,need,0
2.86e+17,need chang fr fr,0
2.9e+17,need,0
2.85e+17,one life enjoy,1
2.85e+17,realli enjoy,1
2.86e+17,regret noth life,1
2.85e+17,realli dont feel good,0
2.85e+17,suck,0
2.9e+17,scare sword outta,0
2.85e+17,serious love life,1
2.9e+17,stop smoke need i stress,0
2.9e+17,suck tho,0
2.86e+17,swear i love,1
2.9e+17,think love yeah laugh loud,1
2.9e+17,thank god everyday caus i bless girl,1
2.85e+17,want,0
2.86e+17,want die,0
2.9e+17,want bad as white girl,0
2.9e+17,want someon,0
2.9e+17,absolut hate,0
2.85e+17,actual could happier,1
2.85e+17,actual see ever relationship last i fword,0
2.86e+17,actual feel good,1
2.85e+17,actual hate life,0
2.9e+17,actual hate,0
2.9e+17,actual social life anymor,0
2.9e+17,ador life outta,1
2.85e+17,crazi i satisfi,0
2.85e+17,sword life life gotta bitch,0
2.9e+17,got,1
2.9e+17,trip life great,1
2.86e+17,trip life great,1
2.9e+17,aint got life,0
2.9e+17,life new appetit failur,0
2.9e+17,alreadi bad boy hahaha,0
2.9e+17,also good,1
2.9e+17,alway end one cri depress,0
2.9e+17,alway feel sad even know,0
2.9e+17,alway get want,1
2.9e+17,alway get want amp alright,1
2.9e+17,alway get want end,1
2.85e+17,alway get want,1
2.85e+17,alway give good advic use never listen advic i happi,1
2.85e+17,alway want still get want,1
2.9e+17,alway love right,1
2.9e+17,alway make good one,1
2.85e+17,alway say i fine,1
2.85e+17,alway seem want life,0
2.86e+17,alway want never happi,0
2.86e+17,alway want soo wrong,0
2.85e+17,wohless,0
2.85e+17,awesom,1
2.86e+17,enjoy everi bit life,1
2.85e+17,i good,1
2.85e+17,love life live live life love,1
2.9e+17,happi i shake,1
2.9e+17,happi love life,1
2.9e+17,stress follow,0
2.85e+17,truli bless,1
2.85e+17,bad guy p,0
2.9e+17,bad person,0
2.9e+17,failur come everyth,0
2.86e+17,fword,0
2.85e+17,genuin good person,1
2.9e+17,good boy p,1
2.86e+17,good girl,1
2.86e+17,good sister,1
2.85e+17,happi camper,1
2.85e+17,happi gal yay,1
2.86e+17,happi girl,1
2.9e+17,horribl person,0
2.85e+17,milliped amaz,1
2.9e+17,new person cannot prais god enough happi life,1
2.85e+17,life,0
2.85e+17,proud proud mom,1
2.9e+17,terribl person sigh,0
2.9e+17,bless man,1
2.85e+17,happi,1
2.86e+17,alway get wat want,1
2.9e+17,love,1
2.85e+17,peac clean neg see posit,1
2.85e+17,awesom,1
2.85e+17,awesom,1
2.86e+17,beauti,1
2.85e+17,beauti beauti beauti,1
2.86e+17,bein good,1
2.85e+17,beyond dull,0
2.85e+17,beyond happi,1
2.86e+17,bless,1
2.85e+17,bless highli favor,1
2.9e+17,bless,1
2.9e+17,bless everi day life bless,1
2.85e+17,bless beauti babi life,1
2.85e+17,bless life,1
2.85e+17,bless everflow gratitud lord,1
2.86e+17,bless bless bless,1
2.85e+17,bore,0
2.86e+17,choos happi,1
2.85e+17,cri sad,0
2.85e+17,da best,1
2.9e+17,depress,0
2.86e+17,die boredom,0
2.9e+17,easili satisfi best,1
2.85e+17,final comfi,1
2.85e+17,fine,1
2.85e+17,free happi,1
2.9e+17,get outta sword mood,0
2.85e+17,good,1
2.9e+17,good,1
2.85e+17,good better good best,1
2.9e+17,grate friend life,1
2.9e+17,great full ten wonder peopl make life woh live,1
2.85e+17,happi,1
2.9e+17,happi saddest lie,0
2.86e+17,happi,1
2.9e+17,happi life good,1
2.9e+17,happi prefer,1
2.9e+17,happi good friend,1
2.86e+17,happi saddest lie,0
2.9e+17,happi ju saddest lie,0
2.85e+17,happi amaz peopl life,1
2.85e+17,happi,1
2.86e+17,happi i feel glad got sunshin bag,1
2.9e+17,happi chose happi,1
2.85e+17,happi i feel glad got sunshin bag,1
2.85e+17,happi saddest lie,0
2.86e+17,happi saddest lie,0
2.85e+17,happi,1
2.85e+17,happi saddest lie,0
2.85e+17,hate life,0
2.86e+17,good ti ame loud,1
2.9e+17,fun,1
2.9e+17,lot fun,1
2.9e+17,great mood everyon talk,1
2.9e+17,happi happi mood peopl,1
2.9e+17,realli good mood,1
2.85e+17,love,1
2.85e+17,love,1
2.85e+17,love,1
2.85e+17,love,1
2.9e+17,lovewith,1
2.9e+17,miseri,0
2.85e+17,poseproud,1
2.86e+17,like ugli,0
2.85e+17,fword happi,1
2.85e+17,happi,1
2.86e+17,like 100 posit best boyfriend ever,1
2.85e+17,marvel,1
2.85e+17,miser,0
2.86e+17,happi,1
2.85e+17,content,1
2.85e+17,beauti,1
2.9e+17,happi bunni,0
2.86e+17,happi,0
2.9e+17,good life,0
2.85e+17,like i feel,0
2.9e+17,sad lost reason happi,0
2.9e+17,one depress teenag,0
2.86e+17,one happi girl ‚ù§,1
2.86e+17,one happi girl,1
2.9e+17,one happi girl content,1
2.85e+17,one proud friend,1
2.86e+17,one proud motherfword,1
2.9e+17,one unhappi heat fan,0
2.85e+17,posit,1
2.86e+17,pretti amaz,1
2.86e+17,proud,1
2.9e+17,proud daughter,1
2.85e+17,proud 3,1
2.85e+17,quit happi one,1
2.85e+17,realli good person,1
2.86e+17,realli bless,1
2.85e+17,realli happi atm,1
2.86e+17,realli proud,1
2.9e+17,receiv good news,1
2.86e+17,sad,0
2.9e+17,sad c,0
2.9e+17,serious happi,1
2.85e+17,sho happi,1
2.85e+17,si ampli bless,1
2.9e+17,singl n happi ´,1
2.85e+17,singl happi,1
2.85e+17,awesom,1
2.9e+17,bless,1
2.85e+17,bless thank jesu,1
2.9e+17,bless realli truli honestli bless,1
2.9e+17,bless x,1
2.9e+17,bless 3,1
2.85e+17,disgust ugh,0
2.86e+17,fword ugli real life honest,0
2.85e+17,happi,1
2.9e+17,happi actual like,1
2.85e+17,happi,1
2.86e+17,happi ive never happi,1
2.86e+17,happi,1
2.85e+17,love 3,1
2.85e+17,incred bad bike laugh loud sad,0
2.85e+17,incred bless,1
2.9e+17,lifeless life sooo pathet laugh loud care,0
2.85e+17,lucki wonder peopl life,1
2.86e+17,proud,1
2.85e+17,proud,1
2.86e+17,sad,0
2.9e+17,sad okay,0
2.86e+17,,0
2.9e+17,stress,0
2.9e+17,stress,0
2.9e+17,stress,0
2.9e+17,super sad,0
2.86e+17,thank friend bless,1
2.86e+17,uncomfo,0
2.85e+17,,0
2.85e+17,still feel depress,0
2.85e+17,still feel depress,0
2.86e+17,still feel good,1
2.85e+17,still feel sad,0
2.9e+17,still smile lovemylif,1
2.85e+17,stress,0
2.9e+17,good influenc,1
2.9e+17,happi camper,1
2.85e+17,happi girl,1
2.9e+17,happi person,1
2.85e+17,swordti person laugh,0
2.9e+17,swordti person swordti horribl person,0
2.9e+17,happi,1
2.85e+17,super,1
2.85e+17,terribl terribl sad,0
2.85e+17,thank god everyth life,1
2.85e+17,dream,1
2.9e+17,best play tho,1
2.85e+17,best world everyth,1
2.85e+17,best best best worst,0
2.9e+17,biggest piec sword aliv wast space fword hate,0
2.86e+17,horribl person ever,0
2.9e+17,worst daughter ever,0
2.85e+17,worst ever,0
2.85e+17,worst guy ever,0
2.85e+17,worst kind person,0
2.9e+17,worst person ever,0
2.85e+17,think happi thought cryingthi make tear joy,1
2.85e+17,bless stress,1
2.85e+17,awesom,1
2.85e+17,bless complain,1
2.9e+17,bless stress,1
2.9e+17,bless,1
2.85e+17,trueli happi,1
2.9e+17,trueli proud,1
2.85e+17,truli bless girl,1
2.9e+17,truli bless,1
2.85e+17,truli bless,1
2.86e+17,truli bless,1
2.9e+17,tri hard feel disheaen disappoint life cannot seem give break,0
2.86e+17,ugli,0
2.85e+17,good,0
2.86e+17,,1
2.86e+17,bless,1
2.9e+17,happi,1
2.85e+17,happi anyth el yeaaaaa,1
2.85e+17,beauti,1
2.86e+17,victori,1
2.86e+17,watch wrestl life hahahhaha,1
2.86e+17,wohless,0
2.9e+17,best ever eah,1
